gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BPHL	13.6439301830093	-0.516651248947507	0.879532848062909	-0.587415524144874	0.556924670134725	0.99987645342464
BPI	3.62450842454704	4.30248200246774	2.08505926151011	2.06348187885636	0.0390668677446744	0.881498714250654
BPIFB4	0.952372003983311	-0.607872041705608	2.07181364575879	-0.293400925778235	0.769215717904808	NA
BPNT1	3.55397074750994	-0.354469646178191	1.28171374411688	-0.276559136394707	0.782118645625283	0.99987645342464
BPNT2	71.6987759084465	0.303907697696997	0.49642274714497	0.612195350524997	0.540408517403676	0.99987645342464
BPTF	372.599255341447	0.398152075154071	0.713824720873848	0.557772886692216	0.576999479359086	0.99987645342464
BRAF	45.5511669257002	0.13013848245815	0.952231189586526	0.136666897578369	0.891294095873788	0.99987645342464
BRAP	12.2026574933992	0.0057900378684721	1.00310592146249	0.00577211014768057	0.99539454800343	0.99987645342464
BRAT1	39.8459935763517	-0.776768995393949	0.930403925825678	-0.834872869549225	NA	NA
BRCA1	30.7746814450207	0.288020680991584	0.74220665633554	0.388059954101751	0.697971666232033	0.99987645342464
BRCA2	93.4561015455064	0.175673324594265	0.972154569760543	0.180705136877088	0.856599026525521	0.99987645342464
BRCC3	6.31435487509068	0.452197791992649	1.23430474878546	0.366358302062441	0.714097730176345	0.99987645342464
BRD1	36.3413703919948	-0.0454579995432362	0.45610743968215	-0.0996651130595782	0.92061019834105	0.99987645342464
BRD2	237.933159390158	-0.0667124848468524	0.29396102902892	-0.226943296079866	0.820467834854982	0.99987645342464
BRD3	35.077969972898	0.674060848459506	0.522663065576054	1.2896661211685	0.197166607296181	0.99987645342464
BRD3OS	1.18481936188138	-1.58527783823967	1.87575715733221	-0.845140231528864	0.398032548115531	NA
BRD4	136.163884366862	0.936372165235005	0.451349316933294	2.07460636386295	0.0380230318245426	0.865007089891194
BRD7	78.1654821901104	-0.140107831241403	0.6082991069104	-0.230327201946789	0.817837524668438	0.99987645342464
BRD8	88.8275642843597	-0.316700610074031	0.378549053458831	-0.836617096728454	0.402807832381605	0.99987645342464
BRD9	31.7281852316694	-0.16734611846308	0.413174846560412	-0.405024942481855	0.685459176830114	0.99987645342464
BRDT	29.6478988572569	-0.43216393388258	0.4921625804991	-0.878091815603545	0.379893894130215	0.99987645342464
BRF1	13.0504523610566	1.06031756464041	0.795810451151648	1.33237451594909	0.182737151950124	0.99987645342464
BRF2	20.0930859185928	-0.089584126625147	0.525755489238775	-0.170391234059873	0.86470246554643	0.99987645342464
BRI3	31.7934648353108	-0.695049802612614	0.503326704794865	-1.3809118331917	0.167306071117724	0.99987645342464
BRI3BP	7.20370496947009	-1.42913212217946	1.17364922243248	-1.217682502458	0.223344648841719	0.99987645342464
BRICD5	1.32892960153165	-0.516812476966945	1.40898327384829	-0.366798163299271	0.71376957777249	NA
BRINP1	2.03040791295656	4.42386970240988	2.07131833356222	2.13577489791334	0.0326977661220734	NA
BRINP3	0.898263540540925	3.31246009198567	2.73621211990635	1.21060062116056	0.226048506091359	NA
BRIP1	51.1079627835609	-0.507540232585305	0.538758207518189	-0.94205568565407	0.346164130820774	0.99987645342464
BRIX1	15.7595474266595	0.460924342032427	0.96848165603421	0.475924700442798	0.634128024220274	0.99987645342464
BRK1	18.5189317286418	0.261429573375438	0.99955985154104	0.261544691868513	0.793672489379581	0.99987645342464
BRME1	1.73934034961758	3.17883134887956	2.05926906566374	1.54366974276621	0.12266835989067	NA
BRMS1	7.48122536295193	-1.20291562420227	1.11030375052926	-1.08341129499821	0.278625904433356	0.99987645342464
BRMS1L	7.12119374851406	0.813127683590293	1.01999186063018	0.797190364919104	0.425340480963003	0.99987645342464
BROX	22.4028993256121	-0.441332111962877	1.20392838922035	-0.366576713294948	0.713934780877566	0.99987645342464
BRPF1	16.3108952033605	0.784298885032325	0.832273946299109	0.942356646534334	0.346010075354585	0.99987645342464
BRPF3	32.5754336186427	0.410470489320347	0.530620053531731	0.773567615072808	0.43918652943527	0.99987645342464
BRSK1	6.44057269148199	-2.15897905195751	1.49744503693428	-1.4417751561537	0.149365813632416	0.99987645342464
BRSK2	3.13673452046189	0.0429187856745464	1.3300749779365	0.0322679445794335	0.974258372406036	0.99987645342464
BRWD1	141.685308055014	-0.348704831005441	1.18847282137536	-0.293405810157193	0.769211984920396	0.99987645342464
BRWD3	56.501841435958	-0.0269907140464537	1.07599661746318	-0.0250843855904382	0.979987654758163	0.99987645342464
BSCL2	20.2945540473246	-0.33650635328787	0.534853071034658	-0.629156625457731	0.529246522031895	0.99987645342464
BSDC1	26.2749718003874	0.773625284999167	0.848078888311413	0.912209106560254	0.361658651000344	0.99987645342464
BSG	83.9742068256035	-0.272984411244431	0.736362730040762	-0.370720027111257	0.71084607212167	0.99987645342464
BSN	12.1631787122473	2.9809073651745	1.09095973979318	2.73237155913711	0.00628801833973176	0.540690299858532
BST1	7.21241125036678	0.838046464578516	1.2557809213097	0.667350849465436	0.504548053142197	0.99987645342464
BST2	13.3047485710782	0.00876510435632385	0.824485796004033	0.0106309949774817	0.99151785301442	0.99987645342464
BTAF1	155.320524769177	-0.0151450241144723	0.854278553870437	-0.0177284376926653	0.985855494212223	0.99987645342464
BTBD1	26.4350321755466	-0.0731141657204639	0.73607484467368	-0.0993297981170342	0.92087641992598	0.99987645342464
BTBD10	20.2420385547525	0.625711250582161	0.900120919693938	0.695141327006285	0.486966737738802	0.99987645342464
BTBD11	2.15870377359317	-1.62722981282249	1.49282544371252	-1.09003354657174	0.275698367017952	NA
BTBD16	0.906730375958264	0.430811135950276	2.1209328816118	0.203123417853224	0.839038568451559	NA
BTBD18	9.00579045730821	0.358579968785693	0.92569449316549	0.387363186702665	0.698487353306704	0.99987645342464
BTBD19	35.048476596314	-0.0429427779307658	0.672350935871213	-0.0638695889894491	0.949074067291976	0.99987645342464
BTBD2	63.6324810975549	-0.122138563057609	0.417704516993051	-0.2924042189844	0.769977582839823	0.99987645342464
BTBD3	16.4349241299533	0.560643468562018	0.95709581314958	0.585775698586613	0.558026256440888	0.99987645342464
BTBD6	24.6789383912456	-0.321933478844163	0.487489513952813	-0.660390571755611	0.509003220972712	0.99987645342464
BTBD7	51.8386124517083	0.321692684154131	0.615310538858115	0.522813545094034	0.601104012693048	0.99987645342464
BTBD8	86.7170867626468	-0.108137633800549	0.472177385090663	-0.229019087349524	0.818854080791796	0.99987645342464
BTBD9	49.0080260765929	0.473675759861092	0.846549514006641	0.55953698162229	0.575795299570511	0.99987645342464
BTC	0.577626494354806	-0.0892697125370421	2.23255746633928	-0.0399854041309035	0.968104762803409	NA
BTD	15.4323337330622	-0.490776540886963	1.1784789599922	-0.416449132778926	0.677081382002094	0.99987645342464
BTF3	86.4502004699688	0.380552530305085	0.614326243219869	0.619463248567235	0.535611225652617	0.99987645342464
BTF3L4	16.1865131539156	0.741891726980546	1.2478466274308	0.594537590335145	0.552152608094714	0.99987645342464
BTG1	44.2829351469577	0.232181575698817	0.971228346538274	0.239059719093225	0.811059275756533	0.99987645342464
BTG2	54.7536937233201	0.298525417835121	0.85986583484641	0.347176740530043	0.728458543739934	0.99987645342464
BTG3	114.401757285635	-0.0788819599433195	0.328759780158856	-0.239937987259889	0.810378331298959	0.99987645342464
BTK	11.8566595130225	0.971610738308556	1.21378203950009	0.800482052534513	0.423431557929792	0.99987645342464
BTLA	1.27725063000187	1.45898347276907	2.10101418792913	0.694418667494636	0.487419690204071	NA
BTN2A1	26.7573099173554	-0.291958041390503	0.600322204961685	-0.486335569428316	0.626729264147137	0.99987645342464
BTN2A2	13.4299208437675	1.90619555299293	0.901367911245534	2.11478080061548	0.0344486339711228	0.852168361014792
BTN3A1	31.7046676822739	0.415681740877496	0.867689820817431	0.479067209162246	0.631890816415854	0.99987645342464
BTN3A2	15.5092528302775	0.224984742233834	0.926547615492325	0.24282048593292	0.808144464965106	0.99987645342464
BTN3A3	34.5778830805559	0.480665364094065	0.804383229341062	0.597557664756162	0.550135119457591	0.99987645342464
BTNL3	1.89528727201491	-2.73618428090552	1.77890032403324	-1.53813243155854	0.124016237702554	NA
BTNL8	1.56793194058484	-1.54208895182266	1.80644251739221	-0.85366068223905	0.39329302521627	NA
BTNL9	78.6531819208013	-1.99063401809784	1.10065470096835	-1.80859084719894	0.0705145914899601	0.99987645342464
BTRC	12.4238846306266	0.231826187479914	1.21149542433474	0.191355396663768	0.848247162590928	0.99987645342464
BUB1	4.86512302519653	2.2488349758153	1.08754252591902	2.06781337025412	0.0386575759475093	0.876329615461415
BUB1B	13.7951630682314	0.532782074492958	0.731581659982147	0.728260566982993	0.466454096208418	0.99987645342464
BUB3	16.8934180514302	0.429096481920547	0.963882177322498	0.445175242385438	0.656193116808548	0.99987645342464
BUD13	14.9419420856513	-0.465847964219478	0.949886895611789	-0.490424666738288	0.623833425416468	0.99987645342464
BUD23	16.083505763719	0.175758949757266	0.721300467727048	0.243669535264708	0.807486769607413	0.99987645342464
BUD31	5.78824387128051	1.58833518396623	1.03475463463263	1.53498726249256	0.124786956861279	0.99987645342464
BVES	3.27131825766853	1.85294298893089	1.32631982280692	1.39705594161253	0.162396749354568	0.99987645342464
BYSL	7.73438433308211	-0.253314818183241	0.957430765820656	-0.264577687730886	0.791334810371376	0.99987645342464
BZW1	85.0884513449726	0.959996676339888	1.17687515954137	0.815716661666986	0.414662207269445	0.99987645342464
BZW2	10.0543969677105	1.79222931815909	1.02319155632409	1.75160682971021	0.0798414373923679	0.99987645342464
C10orf105	1.01333273590484	0.0444826658215112	2.35193487940384	0.0189132217099423	0.984910332028701	NA
C10orf71	3.15995668478095	5.07577698823314	2.32118269757202	2.18672015500652	0.0287629593413736	0.811604514439905
C10orf88	4.88968059634792	-1.32126264737781	0.962677912534467	-1.37248671666237	0.169911971250709	0.99987645342464
C10orf90	1.08030480503617	0.921489922250045	1.89506122895773	0.486258653899462	0.626783789947922	NA
C11orf1	2.25334624357016	-0.812915226348636	1.68772149778459	-0.481664319270519	0.630044426884624	NA
C11orf21	1.26985288255797	0.346224584781606	2.72739008869229	0.12694355171893	0.898985076163721	NA
C11orf24	16.7131339903105	1.40037828944314	0.598146674318649	2.34119547858109	0.0192220998361369	0.726243819177703
C11orf42	0.795266871717758	-0.699798529814581	2.8188673220819	-0.248255220929568	0.803936943145911	NA
C11orf45	0.694912808878592	-0.816512658388809	2.44372588218702	-0.334126124513633	0.738284387294248	NA
C11orf49	11.8688996850704	1.48371817213473	0.762609962661851	1.94557931941498	0.0517052931938524	0.968956519710438
C11orf54	18.3095962382398	0.248793588120368	0.975916775290762	0.254933201702823	0.798774692037653	0.99987645342464
C11orf58	71.9641750646306	0.449361874496779	0.513303132911883	0.875431778387216	0.381339015149788	0.99987645342464
C11orf65	1.82541880048195	-1.96408755528485	1.88632779556423	-1.04122282452895	0.297772144947339	NA
C11orf68	9.70972909274941	-1.58683301458017	1.12539239333559	-1.41002642631777	NA	NA
C11orf71	2.52823831399076	0.378860402666454	1.60724850814812	0.235719865811528	0.813650053532882	NA
C11orf80	109.817074011651	-0.193882120581119	0.520504243376873	-0.372489029721007	0.709528778345381	0.99987645342464
C11orf91	2.49519918130087	1.44891827763167	2.59293065278077	0.558795614559837	0.576301215759285	NA
C11orf94	0.452678217787546	1.2340407847481	3.18704918575859	0.387204813236784	0.698604587097167	NA
C11orf95	9.47738768927649	0.145547523803979	1.08884770577855	0.133671148895804	0.893662620227442	0.99987645342464
C11orf96	20.4252268640296	0.874504857753687	1.12453956029787	0.777655930149799	0.436771879112996	0.99987645342464
C11orf98	3.79543009844056	2.02179821703054	1.53317073400084	1.31870389395877	0.187268124468974	0.99987645342464
C12orf29	8.52761605952508	-0.389296314539569	0.885961524253826	-0.439405441299995	0.660367784517019	0.99987645342464
C12orf4	14.2659449863404	0.695163739761886	1.05749455884093	0.657368620906966	0.510943923179821	0.99987645342464
C12orf40	0.665846331820637	0.470333466062249	2.24915528954021	0.209115603644424	0.834357994036102	NA
C12orf42	1.02533462401954	3.45321859618969	2.77205308566297	1.24572599783522	0.212865005756158	NA
C12orf43	36.7932914460809	-0.397175777444862	0.547518750581392	-0.725410366353872	0.468200315380885	0.99987645342464
C12orf45	142.514861182613	-0.299702133873268	0.383110829321	-0.782285727616836	0.43404667269728	0.99987645342464
C12orf57	14.0171219144737	-0.581460115945203	0.621199829190987	-0.936027488453211	0.349259034894316	0.99987645342464
C12orf60	2.24522443902408	1.42633341600683	1.88249486346665	0.757682500859637	0.448641077377317	NA
C12orf65	2.20366659229117	1.38493218120867	1.50980937039406	0.917289432934974	0.358990993184014	NA
C12orf66	6.31382430451297	1.31371315807916	1.1280274857549	1.1646109466916	0.244176510742309	0.99987645342464
C12orf71	6.93611127086658	-0.581422615873688	1.09335678963039	-0.531777569214381	0.594880060071521	0.99987645342464
C12orf73	2.47680916893258	1.21494750317984	1.57610440700412	0.770854708470252	0.440793055447923	NA
C12orf75	3.13146203908854	0.743230560110013	1.19651209653738	0.6211642675915	0.53449154726353	0.99987645342464
C12orf76	0.816875384773712	-0.601891826718663	2.41124642250119	-0.24961854628459	0.802882354672739	NA
C13orf46	1.63068676449673	-1.00578813118231	1.59684085380489	-0.629861221790358	0.528785386058151	NA
C14orf119	9.25164656400507	0.842321387553006	0.877025447778706	0.960429813851358	0.336838939116569	0.99987645342464
C14orf132	1.12733528363084	-3.87629844099775	2.37942340866103	-1.62909149623734	0.103293651158356	NA
C14orf180	4.14541804469362	0.490641549367934	1.71255168560623	0.286497367344713	0.774497209560579	0.99987645342464
C14orf28	4.3041018402497	-1.30270783562194	1.63589576072209	-0.796326921861405	0.425842041554137	0.99987645342464
C14orf39	2.28092957732476	-0.209841114660148	1.50956466725623	-0.139007701499501	0.889444063220757	NA
C14orf93	3.8464202118526	-0.20671409700595	1.44463989675863	-0.14309039745459	0.886218788623742	0.99987645342464
C15orf39	58.4088616577599	-0.370607860114405	0.739958903489446	-0.50084924766324	0.616477223152295	0.99987645342464
C15orf40	38.8160475167429	0.390929960466764	0.60516682658507	0.64598709528208	0.518287712814533	0.99987645342464
C15orf61	4.75503379490705	1.9879369933831	1.08279111384622	1.83593766882856	0.0663668757718225	0.99987645342464
C15orf62	1.24945853693435	-1.16093791643712	2.21814611255385	-0.523382075629128	0.600708395127363	NA
C15orf65	0.803792574760746	-0.0828129407669207	2.88869708369893	-0.0286679213387372	0.977129440910152	NA
C16orf46	2.57607763828829	2.87486565429809	1.55345707981207	1.85062445023964	0.0642235997075147	NA
C16orf54	0.0978955112972732	-0.93051857958663	3.49862950549204	-0.265966595812997	0.790264935387627	NA
C16orf70	12.6195292681565	0.0152475222976723	1.01178258145923	0.0150699592749282	0.987976367266188	0.99987645342464
C16orf71	2.71517851503078	-0.0312548311657056	1.24972594963183	-0.0250093479893838	0.980047507324445	NA
C16orf72	31.3796352290526	0.746001249031555	0.849068643869355	0.878611234106934	0.379612102508608	0.99987645342464
C16orf86	1.28127607017292	1.17173393276174	1.65831277542378	0.706581985091629	0.479826287369231	NA
C16orf87	2.45775064112127	2.77673604757727	1.5938134693316	1.74219637429827	0.0814740882112685	NA
C16orf89	118.321499489153	-0.31534219453234	0.409427319803145	-0.770203108781209	0.441179420108553	0.99987645342464
C16orf95	1.64216453204407	0.719397573859028	1.84284699344984	0.390372926464341	0.696260804511074	NA
C16orf96	1.23708870651386	1.24645440672098	1.68331175688572	0.740477455600403	0.459010335689019	NA
C17orf107	3.90121032731153	1.3478370146733	1.64640871130751	0.818652747289521	0.412984563349097	0.99987645342464
C17orf113	1.42593582312321	0.784961300281822	1.89467889320014	0.414297801648073	0.678656023632817	NA
C17orf49	15.9591560523955	-0.486135198982883	0.578898603146623	-0.839758804634315	0.401043635476069	0.99987645342464
C17orf50	0.392358084659353	-0.397160166617243	3.22709983063599	-0.123070306919811	0.902051424145415	NA
C17orf58	6.61079012623112	2.43375791875563	1.00064431778087	2.43219081496708	0.0150077985717566	0.656926142210211
C17orf75	6.21727571394238	0.506596573953372	1.20264561754854	0.421235122434498	0.673583399674132	0.99987645342464
C17orf78	3.3355960213503	0.771838488533265	1.41416082894644	0.545792580825682	0.585208523733943	0.99987645342464
C17orf80	18.8923335565536	0.489763497289492	1.13190722001228	0.432688729809654	0.665240918545559	0.99987645342464
C17orf97	5.23456834042481	-2.85854270406568	1.30276265260752	-2.19421603647005	NA	NA
C18orf21	3.15722948109206	0.742918530561462	1.42186668957268	0.522495207187628	0.601325582625817	0.99987645342464
C18orf25	11.7041916822895	0.168100646948384	0.900604613490781	0.18665310440374	0.851932627057966	0.99987645342464
C18orf32	10.4812614824702	0.834951045387266	1.32136341449028	0.631886002163419	0.527461370743632	0.99987645342464
C18orf54	2.82035509919639	-1.36298148971752	1.42481215625765	-0.956604338144808	0.338766998377273	0.99987645342464
C18orf63	0.765921635848405	2.58392289197974	3.38407558966955	0.763553538776614	0.445133345669721	NA
C19orf12	9.33632605433784	-0.693174050880262	1.10273847620046	-0.628593330005703	0.529615328135932	0.99987645342464
C19orf18	2.19513653086037	1.0215182608494	1.51973617053049	0.672168156985314	0.501476650376322	NA
C19orf25	78.882651146248	-0.280959145352743	0.361689388729061	-0.776796760170388	0.437278688526338	0.99987645342464
C19orf33	0.737437740232899	3.03911573562876	2.49621971743364	1.21748727261608	0.223418875971211	NA
C19orf38	7.36155127737051	5.31703806642552	1.35783218922526	3.91582856012513	9.00942553058234e-05	0.0921661575881133
C19orf44	4.52212701256926	1.21137558315521	1.26362540793906	0.95865085930088	0.337734661878573	0.99987645342464
C19orf47	112.237102648373	0.0121831554141642	0.493865807846687	0.0246689590989993	0.980319014592761	0.99987645342464
C19orf53	8.67731150253625	2.30235019388046	0.909427705352252	2.53164729898864	0.0113528122487557	0.634821369324633
C19orf54	7.7116935835573	-0.740880455327353	0.760605107933597	-0.974067157319214	0.330023195290329	0.99987645342464
C19orf71	4.98402444139608	1.97446732779071	1.494903342222	1.32079932663465	0.186568284309393	0.99987645342464
C1D	6.80936629434361	-0.440171003550802	1.11156432179069	-0.395992382016816	0.692110648122061	0.99987645342464
C1GALT1	26.2788040664392	1.31665519450997	1.28566257113834	1.02410634334963	0.305785048587645	0.99987645342464
C1GALT1C1	5.21811396728907	-0.450182224799574	1.39522515152754	-0.322659195404197	0.746953357896778	0.99987645342464
C1GALT1C1L	0.661011309136142	-1.18274638526188	1.88089777340609	-0.628820131526908	0.529466818796437	NA
C1orf100	1.03896204584657	1.7758831306167	2.86813492651388	0.619176982993343	0.535799773140891	NA
C1orf109	1.333966332201	1.06002566830302	1.97114274475655	0.537772148223561	0.590734362503515	NA
C1orf112	20.812652067022	0.643727829184153	1.00899750513847	0.63798753307701	0.523481795538539	0.99987645342464
C1orf115	0.963236258956221	2.34222752473485	2.48227684432446	0.943580298100182	0.345384164081561	NA
C1orf116	0.765921635848405	2.58392289197974	3.38407558966955	0.763553538776614	0.445133345669721	NA
C1orf122	3.69038912766644	-0.773993198575782	1.32757753172584	-0.583011673577812	0.559885441778945	0.99987645342464
C1orf127	1.9566116526607	1.23343690183932	1.3492232463799	0.914182960565468	0.360620716063038	NA
C1orf131	5.11432003750967	0.980434893308613	0.957559157646486	1.02388963175743	0.305887407983544	0.99987645342464
C1orf141	0.959637182273437	3.27873707964101	2.82608541388711	1.16016913838825	0.24597994938508	NA
C1orf159	5.63535695149384	-0.293950998215971	1.11457257203466	-0.263734283070829	0.791984676440458	0.99987645342464
C1orf162	18.3658054790082	-0.43778235412874	0.87433434339024	-0.5007036009031	0.616579737664614	0.99987645342464
C1orf167	17.71740115428	-1.34344333985317	0.902468083289533	-1.48863252310959	0.136584162458596	0.99987645342464
C1orf174	7.43374687234114	0.47478681239314	0.929446753391521	0.510827339662717	0.609471963398096	0.99987645342464
C1orf185	1.22549686563149	-0.48496340435504	2.04982825555786	-0.236587335080449	0.812976946441366	NA
C1orf194	1.0115016168742	2.4388047075538	1.97746323011662	1.23329964896994	0.217463988817311	NA
C1orf198	17.5676873443258	-0.571069579291064	0.813781411797432	-0.701748124265605	0.48283625533356	0.99987645342464
C1orf21	24.4253681260196	1.15203334981081	0.89549090841622	1.28648246339912	0.198274735193232	0.99987645342464
C1orf216	2.06799992038624	0.0622035673532189	1.27055593112246	0.0489577560731748	0.960952961313481	NA
C1orf226	2.96529549438464	0.761816154985875	1.77917872099257	0.428184164972968	0.668517044070159	0.99987645342464
C1orf35	3.71805778857447	-1.98445090730299	1.53406116089114	-1.29359308344018	NA	NA
C1orf43	234.279458613016	0.0675925018082396	0.28653356138941	0.235897329026595	0.813512340899505	0.99987645342464
C1orf50	1.56410136548756	0.345605058562234	1.32519139580621	0.260796334518893	0.794249571287457	NA
C1orf52	10.3446851647023	0.270677671942517	1.04442317447123	0.259164750992389	0.795508126787166	0.99987645342464
C1orf53	0.978340967395416	0.788367809687253	2.41958378300764	0.32582786147925	0.744554597643073	NA
C1orf54	2.90813972682631	-1.10600112312092	1.28986516936381	-0.857454832791887	0.391193566618472	0.99987645342464
C1orf56	2.39308072125626	0.554496773980758	1.33568989154267	0.415138856325651	0.678040256014377	NA
C1QA	84.9360358648262	0.440264506619513	0.736379976231825	0.59787680386479	0.549922138495158	0.99987645342464
C1QB	118.172644488465	-0.140507334396468	0.815108588499962	-0.172378670006462	0.863139840036723	0.99987645342464
C1QBP	20.8280229876209	-0.453922494919705	0.627924017190766	-0.722893984769819	0.469745019410649	0.99987645342464
C1QC	99.5271929583534	-0.0538823909675752	0.784596665441703	-0.068675273985827	0.945248100225881	0.99987645342464
C1QL1	1.15760920927911	-2.73925364348093	3.00117497056952	-0.912727072011106	0.361386102063879	NA
C1QTNF1	18.5510783778534	-0.0285754122311636	1.04316483497071	-0.0273929979934246	0.978146282946483	0.99987645342464
C1QTNF2	2.83099792499611	-1.11092026846829	1.43782446086171	-0.772639705825077	0.439735638966823	0.99987645342464
C1QTNF3	9.61746134134281	0.773832765446577	1.36080193656871	0.568659365225339	0.569587329022999	0.99987645342464
C1QTNF4	0.898421220941835	1.39009657017744	2.54426100312451	0.546365553089998	0.584814683718257	NA
C1QTNF5	7.58083001809552	1.53044281210859	1.14974032207205	1.33112041278194	0.183149393322007	0.99987645342464
C1QTNF6	4.96465109488852	2.87050494932771	1.03022711427764	2.78628363546849	0.00533161975614395	0.513438991253321
C1QTNF7	5.94358479162872	-1.10314994377917	1.0809977121155	-1.02049239458641	0.307494994409289	0.99987645342464
C1QTNF9	0.543085032833062	0.116149047676542	3.43507887213785	0.0338126290544984	0.973026565175679	NA
C1QTNF9B	1.06740912802884	1.11105238563541	2.08619165334682	0.532574456355903	0.594328188124822	NA
C1R	286.175677158224	1.26014572567589	0.600829916577494	2.09734184485029	0.0359633251449692	0.856746767600983
C1RL	23.3467708448526	0.251380198908621	0.623016133955736	0.40348906747009	0.686588475688632	0.99987645342464
C1S	348.022246408279	1.18710787533973	0.674469949969883	1.7600604376707	0.0783975597483451	0.99987645342464
C2	66.0107395664316	-1.62966164404115	0.935081370768262	-1.74280195818918	0.0813682141689168	0.99987645342464
C20orf144	2.85036057361844	-4.74130528715387	2.21974634892653	-2.13596715203373	NA	NA
C20orf194	74.0829279562221	-0.302203587842616	1.12547238055153	-0.268512664606238	0.78830472774752	0.99987645342464
C20orf203	29.0059910318567	-0.545948475790391	0.808889689155082	-0.67493563474725	NA	NA
C20orf27	4.50446804943726	1.30687368302087	1.08612396633473	1.20324541537472	0.228881365018743	0.99987645342464
C20orf96	2.86275252110732	0.717287977229292	1.36267468591295	0.526382404138322	0.598622538802141	0.99987645342464
C21orf58	1.02975577937746	2.47133383736389	1.80404872052652	1.36988198225745	0.170723744968917	NA
C21orf62	1.35625329314325	-0.372381955496755	1.41405933447617	-0.263342524898151	0.792286585890829	NA
C21orf91	6.53312310530266	-0.429929205120799	1.37847963535293	-0.311886511845875	0.755126773571385	0.99987645342464
C22orf15	0.935855578786367	-0.857583237473216	2.33616186293973	-0.367090675983413	0.713551382027863	NA
C22orf23	8.8228336502978	1.78341323340649	1.07012168685348	1.66655180930903	0.0956035580955391	0.99987645342464
C22orf39	8.40167906389753	-0.541971518889799	0.703266671113807	-0.770648661668333	0.440915209491849	0.99987645342464
C2CD2	40.1122988944242	-1.60046235952487	0.653314791801655	-2.44975680882911	0.0142952728842909	0.642168827268733
C2CD2L	6.49054532613212	0.553778779626371	0.913476444539999	0.606232139795612	0.544360613403173	0.99987645342464
C2CD3	344.70053881143	-0.186501039846929	0.409559661742842	-0.455369650060973	0.648843325937013	0.99987645342464
C2CD4B	4.20048895611405	3.28817658564786	1.91197010443052	1.71978451861163	0.0854716177466445	0.99987645342464
C2CD4C	0.461912390299404	0.435654095519209	3.12107565244437	0.139584599680566	0.888988209161279	NA
C2CD5	57.5610026468262	-0.168208644010765	1.20209415349285	-0.139929674827892	0.888715554825003	0.99987645342464
C2CD6	13.5468722703466	0.368294876684218	1.44865447870335	0.254232380528633	0.799316036171168	0.99987645342464
C2orf16	12.6475204580938	-0.00887727351364296	1.10214387128214	-0.00805455054004506	0.993573467967685	0.99987645342464
C2orf42	8.78890300953594	0.219324016768324	0.873088729371007	0.251204727984898	0.801655829342601	0.99987645342464
C2orf49	7.87345258011607	0.239256042452195	1.1527474130474	0.207552877364261	0.835578101431129	0.99987645342464
C2orf68	4.7354147921371	0.558489898362608	1.12003427223337	0.498636436587757	0.618035531323721	0.99987645342464
C2orf69	11.2051989844482	-0.973281760860931	0.743369327976705	-1.30928426050346	0.190438079153085	0.99987645342464
C2orf74	8.12583149021795	-0.547960437556033	1.45109887004493	-0.377617575802446	0.70571470621223	0.99987645342464
C2orf76	3.06780769460308	0.168862747240222	1.22345564485578	0.138021143594566	0.890223707299346	0.99987645342464
C2orf80	96.3785496719606	-0.143905063912077	0.406010002065311	-0.354437238442536	0.723011231289156	0.99987645342464
C2orf81	1.39961773961515	0.407433625789208	1.82986586940158	0.22265764535105	0.823801967928094	NA
C2orf88	6.15060987000651	0.317844912246437	1.45698214952257	0.218152921331664	0.827309964953877	0.99987645342464
C2orf92	19.6219039424342	0.333227907477407	0.649110732014242	0.51336065025974	0.60769906573825	0.99987645342464
C3	939.888770873704	1.22532079770762	0.829209193099737	1.47769803796693	0.139488619794087	0.99987645342464
C3AR1	32.4291273667308	0.236106137118633	1.07812470408009	0.21899705685725	0.826652340412144	0.99987645342464
C3orf14	4.24418678734569	2.03593224756876	1.59364465705873	1.27753212646935	0.201414445763576	0.99987645342464
C3orf18	48.3933159810081	-0.431608260218485	0.414087657396656	-1.04231133797124	0.29726735744375	0.99987645342464
C3orf20	0.637055696232965	2.82138292652048	2.51744771717878	1.12073148819246	0.262402174637218	NA
C3orf33	229.815109695513	0.133661812200033	0.431868305734156	0.309496692453072	0.756943727787821	0.99987645342464
C3orf38	14.1438526027513	0.444169847674335	0.861640615692815	0.515493164533793	0.606208444933858	0.99987645342464
C3orf49	230.628568382737	-0.0766773700461175	0.339183308499176	-0.226064691642407	0.821151105724862	0.99987645342464
C3orf52	4.89853524634471	-0.352846919162482	1.25329566352976	-0.281535258941796	0.778299888501337	0.99987645342464
C3orf62	12.308380746977	0.0392237343461755	0.881488202769768	0.0444971744635137	0.964508104199466	0.99987645342464
C3orf70	2.35413623192988	1.10009960859368	1.2907188550972	0.85231543976386	0.394039038842267	NA
C4A	172.105406057734	-1.3064234053389	0.917008721950693	-1.42465755675675	0.154256213599648	0.99987645342464
C4B	44.8869741642641	1.98528850857144	1.49451079057236	1.32838686819459	0.184050335377311	0.99987645342464
C4B_2	3.78518526062462	5.30269715152857	2.58694226175334	2.04979339118863	0.0403845968035229	0.891101897988816
C4BPA	1.73540697633027	0.817896395985442	1.77136370533258	0.461732615116375	0.644273079095556	NA
C4BPB	1.44136940822581	0.82934568200509	2.05018982705753	0.404521411168732	0.685829336286986	NA
